id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2870499,"The Additions to ""The Second Maiden's Tragedy"": Shakespeare or Middleton?",Shakespeare Quarterly,1990,,article,jstor,1990-10-01,3,41,http://www.jstor.org/stable/2870499,MacD. P. Jackson,Folger Shakespeare Library,eng,402,405,,2699,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870711,Review Article,Shakespeare Quarterly,1988,,article,jstor,1988-12-01,4,39,http://www.jstor.org/stable/2870711,Karen Newman,Folger Shakespeare Library,eng,501,503,,2027,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868554,Review Article,Shakespeare Quarterly,1969,,article,jstor,1969-10-01,4,20,http://www.jstor.org/stable/2868554,Clifford Leech,Folger Shakespeare Library,eng,474,475,,1006,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866576,Notes and Comments,Shakespeare Quarterly,1953,,article,jstor,1953-01-01,1,4,http://www.jstor.org/stable/2866576,,Folger Shakespeare Library,eng,107,108,,975,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870179,A New Transparency Or an Old Elitism?,Shakespeare Quarterly,1984,,article,jstor,1984-12-01,4,35,http://www.jstor.org/stable/2870179,Ronald Paulson,Folger Shakespeare Library,eng,492,495,,2736,4,unigram; bigram; trigram
http://www.jstor.org/stable/40210307,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-12-01,4,59,http://www.jstor.org/stable/40210307,Richard Strier,Folger Shakespeare Library,eng,503,506,,1997,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870952,Single-Sex Retreats in Two Early Modern Dramas: Love's Labor's Lost and The Convent of Pleasure,Shakespeare Quarterly,1996,,article,jstor,1996-12-01,4,47,http://www.jstor.org/stable/2870952,Irene G. Dash,Folger Shakespeare Library,eng,387,395,,3964,9,unigram; bigram; trigram
http://www.jstor.org/stable/2870419,"""Enter a Sheriffe"": A Shakespearean Ghost",Shakespeare Quarterly,1987,,article,jstor,1987-04-01,1,38,http://www.jstor.org/stable/2870419,Sidney Thomas,Folger Shakespeare Library,eng,130,130,,507,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870513,Review Article,Shakespeare Quarterly,1987,,article,jstor,1987-10-01,3,38,http://www.jstor.org/stable/2870513,Miranda Johnson Haddad,Folger Shakespeare Library,eng,371,375,,2680,5,unigram; bigram; trigram
http://www.jstor.org/stable/2867850,Review Article,Shakespeare Quarterly,1968,,article,jstor,1968-01-01,1,19,http://www.jstor.org/stable/2867850,Robert Speaight,Folger Shakespeare Library,eng,90,91,,1084,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866175,[Illustration]: The Royal Arms of Queen Elizabeth,Shakespeare Quarterly,1953,,article,jstor,1953-04-01,2,4,http://www.jstor.org/stable/2866175,,Folger Shakespeare Library,eng,162,162,,23,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869537,An Alliance Othello,Shakespeare Quarterly,1980,,article,jstor,1980-07-01,2,31,http://www.jstor.org/stable/2869537,Charles B. Lower,Folger Shakespeare Library,eng,218,220,,1571,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866153,Shakespeare Announces a Ghost,Shakespeare Quarterly,1950,,article,jstor,1950-10-01,4,1,http://www.jstor.org/stable/2866153,T. Walter Herbert,Folger Shakespeare Library,eng,247,254,,4217,8,unigram; bigram; trigram
http://www.jstor.org/stable/2869074,Best Single-Volume Shakespeare Yet,Shakespeare Quarterly,1976,,article,jstor,1976-01-01,1,27,http://www.jstor.org/stable/2869074,William C. McAvoy,Folger Shakespeare Library,eng,114,125,,4328,8,unigram; bigram; trigram
http://www.jstor.org/stable/2867883,[Illustration]: Portland Theatre,Shakespeare Quarterly,1964,,article,jstor,1964-04-01,2,15,http://www.jstor.org/stable/2867883,,Folger Shakespeare Library,eng,130,130,,189,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869599,Indexes,Shakespeare Quarterly,1980,,article,jstor,1980-12-01,4,31,http://www.jstor.org/stable/2869599,Harrison T. Meserole; John B. Smith,Folger Shakespeare Library,eng,621,659,,18955,39,unigram; bigram; trigram
http://www.jstor.org/stable/3844142,Review Article,Shakespeare Quarterly,2006,,article,jstor,2006-07-01,2,57,http://www.jstor.org/stable/3844142,David J. Baker,Folger Shakespeare Library,eng,228,229,,1097,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870445,"""An Incarnational Art"": Teaching Shakespeare",Shakespeare Quarterly,1990,,article,jstor,1990-07-01,2,41,http://www.jstor.org/stable/2870445,Edward L. Rocklin,Folger Shakespeare Library,eng,147,159,,7082,13,unigram; bigram; trigram
http://www.jstor.org/stable/2870492,Review Article,Shakespeare Quarterly,1990,,article,jstor,1990-10-01,3,41,http://www.jstor.org/stable/2870492,Robert Y. Turner,Folger Shakespeare Library,eng,380,381,,1057,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867322,Did Shakespeare Join the Casket and Bond Plots in the Merchant of Venice?,Shakespeare Quarterly,1960,,article,jstor,1960-07-01,3,11,http://www.jstor.org/stable/2867322,Milton A. Levy,Folger Shakespeare Library,eng,388,391,,1772,4,unigram; bigram; trigram
http://www.jstor.org/stable/2902153,"Cerimon's ""Rough"" Music in Pericles, 3.2",Shakespeare Quarterly,2000,,article,jstor,2000-10-01,3,51,http://www.jstor.org/stable/2902153,F. Elizabeth Hart,Folger Shakespeare Library,eng,313,331,,9520,19,unigram; bigram; trigram
http://www.jstor.org/stable/2868830,Review Article,Shakespeare Quarterly,1970,,article,jstor,1970-04-01,2,21,http://www.jstor.org/stable/2868830,Robert Fricker,Folger Shakespeare Library,eng,178,178,,529,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866240,Political Ideas in Macbeth IV. iii.,Shakespeare Quarterly,1951,,article,jstor,1951-10-01,4,2,http://www.jstor.org/stable/2866240,Lily B. Campbell,Folger Shakespeare Library,eng,281,286,,2905,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867544,"Cuckold or Counsellor in Twelfth Night, I.v.56",Shakespeare Quarterly,1957,,article,jstor,1957-01-01,1,8,http://www.jstor.org/stable/2867544,Norman N. Holland,Folger Shakespeare Library,eng,127,129,,900,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868471,"""Dear Will""",Shakespeare Quarterly,1974,,article,jstor,1974-04-01,2,25,http://www.jstor.org/stable/2868471,Eliza Alling,Folger Shakespeare Library,eng,264,271,,4009,8,unigram; bigram; trigram
http://www.jstor.org/stable/2870151,"Shakespeare, Jonson, and Molière as Comic Playwrights",Shakespeare Quarterly,1982,,article,jstor,1982-12-01,4,33,http://www.jstor.org/stable/2870151,William Green,Folger Shakespeare Library,eng,536,537,,1029,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868746,Review Article,Shakespeare Quarterly,1973,,article,jstor,1973-01-01,1,24,http://www.jstor.org/stable/2868746,David Greenwood,Folger Shakespeare Library,eng,94,94,,327,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869479,Educational Films On Shakespeare,Shakespeare Quarterly,1979,,article,jstor,1979-07-01,3,30,http://www.jstor.org/stable/2869479,Andrew M. McLean,Folger Shakespeare Library,eng,415,417,,1525,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870037,Shakespeare in Wisconsin,Shakespeare Quarterly,1981,,article,jstor,1981-07-01,2,32,http://www.jstor.org/stable/2870037,Rhoda-Gale Pollack,Folger Shakespeare Library,eng,236,238,,1846,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866846,Bibliographies and Surveys,Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866846,Robert W. Dent,Folger Shakespeare Library,eng,377,379,,1206,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866869,Review Article,Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866869,Baldwin Maxwell,Folger Shakespeare Library,eng,435,437,,1285,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867918,"The 1966 Festivals at Ashland, Oregon, and San Diego, California",Shakespeare Quarterly,1966,,article,jstor,1966-10-01,4,17,http://www.jstor.org/stable/2867918,Peter D. Smith,Folger Shakespeare Library,eng,407,417,,6794,13,unigram; bigram; trigram
http://www.jstor.org/stable/2868037,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2868037,Wallace A. Bacon,Folger Shakespeare Library,eng,576,576,,566,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866654,"Shakespeare in the Periodicals, 1700-1740: A Study of the Growth of a Knowledge of the Dramatist in the Eighteenth Century",Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866654,"George Winchester Stone, Jr.",Folger Shakespeare Library,eng,221,232,,6483,13,unigram; bigram; trigram
http://www.jstor.org/stable/2868740,The Tempest and Shakespeare's Last Plays: The Aesthetic Dimensions,Shakespeare Quarterly,1973,,article,jstor,1973-01-01,,1,http://www.jstor.org/stable/2868740,Sidney R. Homan,Folger Shakespeare Library,eng,69,76,,4892,8,unigram; bigram; trigram
http://www.jstor.org/stable/2866321,A Norwegian Operatic Cymbeline,Shakespeare Quarterly,1952,,article,jstor,1952-07-01,3,3,http://www.jstor.org/stable/2866321,Kristian Smidt,Folger Shakespeare Library,eng,284,284,,293,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869423,Reconstructing The Second Globe,Shakespeare Quarterly,1977,,article,jstor,1977-04-01,2,28,http://www.jstor.org/stable/2869423,David George,Folger Shakespeare Library,eng,268,271,,2257,4,unigram; bigram; trigram
http://www.jstor.org/stable/2868481,Notes and Comments,Shakespeare Quarterly,1974,,article,jstor,1974-04-01,2,25,http://www.jstor.org/stable/2868481,,Folger Shakespeare Library,eng,283,284,,283,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867422,[Illustration]: Bird's-eye view of Oxford 1588,Shakespeare Quarterly,1960,,article,jstor,1960-01-01,1,11,http://www.jstor.org/stable/2867422,,Folger Shakespeare Library,eng,,,,81,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866626,Review Article,Shakespeare Quarterly,1955,,article,jstor,1955-07-01,3,6,http://www.jstor.org/stable/2866626,Helen Andrews Kaufman,Folger Shakespeare Library,eng,349,350,,753,2,unigram; bigram; trigram
http://www.jstor.org/stable/2871311,Introduction,Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871311,,Folger Shakespeare Library,eng,518,520,,1007,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871420,Shakespeare and the Middling Sort,Shakespeare Quarterly,1993,,article,jstor,1993-10-01,3,44,http://www.jstor.org/stable/2871420,Theodore B. Leinwand,Folger Shakespeare Library,eng,284,303,,12254,20,unigram; bigram; trigram
http://www.jstor.org/stable/2902373,Review Article,Shakespeare Quarterly,1999,,article,jstor,1999-10-01,3,50,http://www.jstor.org/stable/2902373,Jeffrey Jerome Cohen,Folger Shakespeare Library,eng,392,393,,973,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867882,Imagination in A Midsummer Night's Dream,Shakespeare Quarterly,1964,,article,jstor,1964-04-01,2,15,http://www.jstor.org/stable/2867882,R. W. Dent,Folger Shakespeare Library,eng,115,129,,8615,15,unigram; bigram; trigram
http://www.jstor.org/stable/2867575,Review Article,Shakespeare Quarterly,1957,,article,jstor,1957-10-01,4,8,http://www.jstor.org/stable/2867575,Marvin T. Herrick,Folger Shakespeare Library,eng,551,552,,706,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867565,Review Article,Shakespeare Quarterly,1957,,article,jstor,1957-10-01,4,8,http://www.jstor.org/stable/2867565,Philip Edwards,Folger Shakespeare Library,eng,535,538,,1883,4,unigram; bigram; trigram
http://www.jstor.org/stable/44990259,BIBLIOGRAPHY: World Shakespeare Bibliography 1992,Shakespeare Quarterly,1993,,article,jstor,1993-01-01,5,44,http://www.jstor.org/stable/44990259,James L. Harner; Harrison T. Meserole; Priscilla J. Letterman,Oxford University Press,eng,520,930,,347331,408,unigram; bigram; trigram
http://www.jstor.org/stable/2866864,"[Illustration]: The east end of St. Paul's Cathedral, reproduced from the engraving by Wenceslaus Hollar",Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866864,,Folger Shakespeare Library,eng,422,422,,39,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866063,Review Article,Shakespeare Quarterly,1955,,article,jstor,1955-01-01,1,6,http://www.jstor.org/stable/2866063,Hereward T. Price,Folger Shakespeare Library,eng,102,103,,413,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210293,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-10-01,3,59,http://www.jstor.org/stable/40210293,Michael D. Friedman,Folger Shakespeare Library,eng,360,363,,1785,4,unigram; bigram; trigram
http://www.jstor.org/stable/40468383,"William Shakespeare, ""Our Roscius""",Shakespeare Quarterly,2009,,article,jstor,2009-12-01,4,60,http://www.jstor.org/stable/40468383,Alan H. Nelson; Paul H. Altrocchi,Folger Shakespeare Library,eng,460,469,,3849,10,unigram; bigram; trigram
http://www.jstor.org/stable/2868324,Shakespeare's Shylock,Shakespeare Quarterly,1964,,article,jstor,1964-07-01,3,15,http://www.jstor.org/stable/2868324,Warren D. Smith,Folger Shakespeare Library,eng,193,199,,4026,7,unigram; bigram; trigram
http://www.jstor.org/stable/2868758,[Illustration]: Woodcut Illustration of the Fourth of Hrotsvit's Comedies,Shakespeare Quarterly,1971,,article,jstor,1971-01-01,1,22,http://www.jstor.org/stable/2868758,,Folger Shakespeare Library,eng,16,16,,26,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868398,Delusion as Resolution in King Lear,Shakespeare Quarterly,1970,,article,jstor,1970-01-01,1,21,http://www.jstor.org/stable/2868398,Phyllis Rackin,Folger Shakespeare Library,eng,29,34,,3127,6,unigram; bigram; trigram
http://www.jstor.org/stable/2870019,Shakespeare in Boston and Cambridge,Shakespeare Quarterly,1981,,article,jstor,1981-07-01,2,32,http://www.jstor.org/stable/2870019,Elizabeth H. Hageman,Folger Shakespeare Library,eng,190,193,,2206,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870997,Man of Steel Done Got the Blues: Melancholic Subversion of Presence in Antony and Cleopatra,Shakespeare Quarterly,1993,,article,jstor,1993-12-01,4,44,http://www.jstor.org/stable/2870997,Cynthia Marshall,Folger Shakespeare Library,eng,385,408,,13245,24,unigram; bigram; trigram
http://www.jstor.org/stable/2870480,King Lear: The Transference of the Kingdom,Shakespeare Quarterly,1990,,article,jstor,1990-10-01,3,41,http://www.jstor.org/stable/2870480,Jeffrey Stern,Folger Shakespeare Library,eng,299,308,,5447,10,unigram; bigram; trigram
http://www.jstor.org/stable/2867655,[Illustration]: A serenade. In Johan de Brune,Shakespeare Quarterly,1965,,article,jstor,1965-10-01,4,16,http://www.jstor.org/stable/2867655,,Folger Shakespeare Library,eng,288,288,,13,1,unigram; bigram; trigram
http://www.jstor.org/stable/4123525,Review Article,Shakespeare Quarterly,2006,,article,jstor,2006-10-01,3,57,http://www.jstor.org/stable/4123525,Jeremy Lopez,Folger Shakespeare Library,eng,366,371,,3017,6,unigram; bigram; trigram
http://www.jstor.org/stable/2869133,Macbeth in Oslo,Shakespeare Quarterly,1978,,article,jstor,1978-04-01,2,29,http://www.jstor.org/stable/2869133,Peter Bilton,Folger Shakespeare Library,eng,299,300,,590,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868668,Notes and Comments,Shakespeare Quarterly,1972,,article,jstor,1972-01-01,1,23,http://www.jstor.org/stable/2868668,,Folger Shakespeare Library,eng,127,127,,169,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866333,The Clothing Motif in King Lear,Shakespeare Quarterly,1954,,article,jstor,1954-07-01,3,5,http://www.jstor.org/stable/2866333,Thelma Nelson Greenfield,Folger Shakespeare Library,eng,281,286,,3277,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867953,All's Well That Ends Well,Shakespeare Quarterly,1964,,article,jstor,1964-01-01,1,15,http://www.jstor.org/stable/2867953,Jay L. Halio,Folger Shakespeare Library,eng,33,43,,6184,11,unigram; bigram; trigram
http://www.jstor.org/stable/2868700,The Provenance of Troilus and Cressida,Shakespeare Quarterly,1970,,article,jstor,1970-07-01,3,21,http://www.jstor.org/stable/2868700,Jarold W. Ramsey,Folger Shakespeare Library,eng,223,240,,10453,18,unigram; bigram; trigram
http://www.jstor.org/stable/2871324,Comedies,Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871324,,Folger Shakespeare Library,eng,598,600,,1232,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868059,[Illustration]: Village Life in the Seventeenth Century,Shakespeare Quarterly,1967,,article,jstor,1967-01-01,1,18,http://www.jstor.org/stable/2868059,,Folger Shakespeare Library,eng,22,22,,22,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869326,A Tokyo Hamlet,Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869326,"B. S. Field, Jr.",Folger Shakespeare Library,eng,277,279,,1836,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870725,"""Lend me thy Hand"": Metaphor and Mayhem in Titus Andronicus",Shakespeare Quarterly,1989,,article,jstor,1989-10-01,3,40,http://www.jstor.org/stable/2870725,Gillian Murray Kendall,Folger Shakespeare Library,eng,299,316,,10291,18,unigram; bigram; trigram
http://www.jstor.org/stable/2871198,"An Allusion to ""India"" And Pearls",Shakespeare Quarterly,1985,,article,jstor,1985-07-01,2,36,http://www.jstor.org/stable/2871198,Nancy A. Gutierrez,Folger Shakespeare Library,eng,220,220,,534,1,unigram; bigram; trigram
http://www.jstor.org/stable/2871192,The Scandalous Dram of Eale,Shakespeare Quarterly,1985,,article,jstor,1985-07-01,2,36,http://www.jstor.org/stable/2871192,Shirley Carr Grubb,Folger Shakespeare Library,eng,188,203,,8806,16,unigram; bigram; trigram
http://www.jstor.org/stable/2866543,The Dancing Horse of Love's Labour's Lost,Shakespeare Quarterly,1954,,article,jstor,1954-01-01,1,5,http://www.jstor.org/stable/2866543,Russell A. Fraser,Folger Shakespeare Library,eng,98,99,,496,2,unigram; bigram; trigram
